sample_id	inv_id	status	kaks_file	n_genes_input	n_genes_found	n_genes_missing	sample_total_genes_in_kaks	sample_background_genes	bg_kaks_median	bg_kaks_p90	inv_kaks_median	inv_kaks_p90	kaks_shift_ratio_median	kaks_shift_ratio_p90	kaks_shift_delta_median	kaks_shift_delta_p90
PRJEB58345	PRJEB58345_scaffold_15:29907356-29907656	ok	PRJEB58345.gene_kaks.csv	1	1.0	0.0	14072.0	13446.0	0.5886480000000001	1.046695	0.42834	0.42834	0.7276674685040975	0.40923096030839934	-0.16030800000000006	-0.618355
PRJEB58345	PRJEB58345_scaffold_16:12265681-12271906	ok	PRJEB58345.gene_kaks.csv	1	1.0	0.0	14072.0	13446.0	0.5886480000000001	1.046695	0.761961	0.761961	1.294425531047417	0.7279685104065655	0.17331299999999994	-0.28473399999999993
PRJEB58345	PRJEB58345_scaffold_16:29776928-29777552	no_genes_found_in_kaks	PRJEB58345.gene_kaks.csv	1	0.0	1.0	14072.0	13446.0	0.5886480000000001	1.046695						
PRJEB58345	PRJEB58345_scaffold_16:29796002-29796216	ok	PRJEB58345.gene_kaks.csv	1	1.0	0.0	14072.0	13446.0	0.5886480000000001	1.046695	1.99516	1.99516	3.3893940011687795	1.9061522219939908	1.406512	0.9484650000000001
PRJEB58345	PRJEB58345_scaffold_16:2993328-2994473	ok	PRJEB58345.gene_kaks.csv	1	1.0	0.0	14072.0	13446.0	0.5886480000000001	1.046695	0.494584	0.494584	0.8402033133553498	0.4725196929382485	-0.09406400000000004	-0.5521109999999999
PRJEB58345	PRJEB58345_scaffold_16:30399488-30509674	no_genes_found_in_kaks	PRJEB58345.gene_kaks.csv	2	0.0	2.0	14072.0	13446.0	0.5886480000000001	1.046695						
PRJEB58345	PRJEB58345_scaffold_17:13014684-13015725	no_genes_found_in_kaks	PRJEB58345.gene_kaks.csv	1	0.0	1.0	14072.0	13446.0	0.5886480000000001	1.046695						
PRJEB58345	PRJEB58345_scaffold_17:18060286-18061945	ok	PRJEB58345.gene_kaks.csv	1	1.0	0.0	14072.0	13446.0	0.5886480000000001	1.046695	0.556713	0.556713	0.9457485628083336	0.5318770033295277	-0.03193500000000005	-0.4899819999999999
PRJEB58345	PRJEB58345_scaffold_17:22033566-22033848	no_genes_found_in_kaks	PRJEB58345.gene_kaks.csv	1	0.0	1.0	14072.0	13446.0	0.5886480000000001	1.046695						
PRJEB58345	PRJEB58345_scaffold_17:28237661-28238481	ok	PRJEB58345.gene_kaks.csv	1	1.0	0.0	14072.0	13446.0	0.5886480000000001	1.046695	0.517078	0.517078	0.8784163031217298	0.494010193991564	-0.07157000000000002	-0.5296169999999999
PRJEB58345	PRJEB58345_scaffold_18:22694692-22695120	ok	PRJEB58345.gene_kaks.csv	1	1.0	0.0	14072.0	13446.0	0.5886480000000001	1.046695	0.563284	0.563284	0.9569114309400524	0.5381548588652856	-0.025364000000000053	-0.4834109999999999
PRJEB58345	PRJEB58345_scaffold_18:29484845-29485379	ok	PRJEB58345.gene_kaks.csv	1	1.0	0.0	14072.0	13446.0	0.5886480000000001	1.046695	0.7018095	0.7018095	1.1922396746442694	0.6705004800825456	0.11316149999999991	-0.34488549999999996
PRJEB58345	PRJEB58345_scaffold_19:15174007-15174676	no_genes_found_in_kaks	PRJEB58345.gene_kaks.csv	1	0.0	1.0	14072.0	13446.0	0.5886480000000001	1.046695						
PRJEB58345	PRJEB58345_scaffold_2:22563505-22564098	ok	PRJEB58345.gene_kaks.csv	1	1.0	0.0	14072.0	13446.0	0.5886480000000001	1.046695	0.598574	0.598574	1.0168623693616559	0.5718705066901056	0.00992599999999999	-0.4481209999999999
PRJEB58345	PRJEB58345_scaffold_2:23547761-23548092	ok	PRJEB58345.gene_kaks.csv	1	1.0	0.0	14072.0	13446.0	0.5886480000000001	1.046695	0.095977	0.095977	0.1630465065709898	0.0916952885033367	-0.4926710000000001	-0.950718
PRJEB58345	PRJEB58345_scaffold_21:5978935-5979198	ok	PRJEB58345.gene_kaks.csv	1	1.0	0.0	14072.0	13446.0	0.5886480000000001	1.046695	0.680281	0.680281	1.1556668841141056	0.6499324062883649	0.09163299999999996	-0.3664139999999999
PRJEB58345	PRJEB58345_scaffold_22:21068965-21069205	ok	PRJEB58345.gene_kaks.csv	1	1.0	0.0	14072.0	13446.0	0.5886480000000001	1.046695	0.69925	0.69925	1.18789157527079	0.6680551641117995	0.11060199999999998	-0.3474449999999999
PRJEB58345	PRJEB58345_scaffold_23:21865643-21866577	ok	PRJEB58345.gene_kaks.csv	1	1.0	0.0	14072.0	13446.0	0.5886480000000001	1.046695	0.530331	0.530331	0.9009306070860683	0.5066719531477651	-0.05831700000000006	-0.5163639999999999
PRJEB58345	PRJEB58345_scaffold_23:22282279-22283564	ok	PRJEB58345.gene_kaks.csv	1	1.0	0.0	14072.0	13446.0	0.5886480000000001	1.046695	0.543101	0.543101	0.9226243867302698	0.5188722598273613	-0.045547000000000115	-0.503594
PRJEB58345	PRJEB58345_scaffold_24:4592602-5350966	ok	PRJEB58345.gene_kaks.csv	15	7.0	8.0	14072.0	13446.0	0.5886480000000001	1.046695	0.769693	1.0235964000000002	1.3075607154020736	0.9779318712710009	0.1810449999999999	-0.023098599999999747
PRJEB58345	PRJEB58345_scaffold_24:5421105-5421366	ok	PRJEB58345.gene_kaks.csv	1	1.0	0.0	14072.0	13446.0	0.5886480000000001	1.046695	0.452526	0.452526	0.7687548416031311	0.4323379781120575	-0.13612200000000008	-0.594169
PRJEB58345	PRJEB58345_scaffold_25:1-6858784	ok	PRJEB58345.gene_kaks.csv	150	103.0	47.0	14072.0	13446.0	0.5886480000000001	1.046695	0.61243	1.07271	1.0404010546200786	1.024854422730595	0.02378199999999997	0.02601500000000012
PRJEB58345	PRJEB58345_scaffold_26:2381739-2381995	no_genes_found_in_kaks	PRJEB58345.gene_kaks.csv	1	0.0	1.0	14072.0	13446.0	0.5886480000000001	1.046695						
PRJEB58345	PRJEB58345_scaffold_27:184449-6855977	ok	PRJEB58345.gene_kaks.csv	267	173.0	94.0	14072.0	13446.0	0.5886480000000001	1.046695	0.550292	0.9965186000000001	0.9348405158940486	0.952062062014245	-0.03835600000000006	-0.05017639999999979
PRJEB58345	PRJEB58345_scaffold_27:7405761-8830055	ok	PRJEB58345.gene_kaks.csv	67	42.0	25.0	14072.0	13446.0	0.5886480000000001	1.046695	0.5826955	1.206293	0.9898878446881667	1.1524780380148947	-0.005952500000000027	0.15959800000000013
PRJEB58345	PRJEB58345_scaffold_3:17913015-17913405	no_genes_found_in_kaks	PRJEB58345.gene_kaks.csv	1	0.0	1.0	14072.0	13446.0	0.5886480000000001	1.046695						
PRJEB58345	PRJEB58345_scaffold_30:1-5698706	ok	PRJEB58345.gene_kaks.csv	221	118.0	103.0	14072.0	13446.0	0.5886480000000001	1.046695	0.631156	1.0030165999999998	1.0722129354045202	0.9582701742150291	0.04250799999999999	-0.04367840000000012
PRJEB58345	PRJEB58345_scaffold_30:6102622-6106542	ok	PRJEB58345.gene_kaks.csv	1	1.0	0.0	14072.0	13446.0	0.5886480000000001	1.046695	0.601937	0.601937	1.0225754610565227	0.5750834770396344	0.013288999999999995	-0.4447579999999999
PRJEB58345	PRJEB58345_scaffold_4:10823656-10824887	ok	PRJEB58345.gene_kaks.csv	1	1.0	0.0	14072.0	13446.0	0.5886480000000001	1.046695	0.529124	0.529124	0.898880145689784	0.505518799650328	-0.05952400000000002	-0.5175709999999999
PRJEB58345	PRJEB58345_scaffold_4:22997248-22998294	ok	PRJEB58345.gene_kaks.csv	1	1.0	0.0	14072.0	13446.0	0.5886480000000001	1.046695	0.647184	0.647184	1.0994414318913848	0.6183119246771982	0.05853599999999992	-0.39951099999999995
PRJEB58345	PRJEB58345_scaffold_6:28280525-28281101	ok	PRJEB58345.gene_kaks.csv	1	1.0	0.0	14072.0	13446.0	0.5886480000000001	1.046695	0.227599	0.227599	0.38664702844484305	0.2174453876248573	-0.36104900000000006	-0.8190959999999999
PRJEB58345	PRJEB58345_scaffold_6:29230595-29230888	ok	PRJEB58345.gene_kaks.csv	1	1.0	0.0	14072.0	13446.0	0.5886480000000001	1.046695	0.537844	0.537844	0.9136937524632717	0.513849784321125	-0.05080400000000007	-0.5088509999999999
PRJEB58345	PRJEB58345_scaffold_7:31316415-31317044	no_genes_found_in_kaks	PRJEB58345.gene_kaks.csv	1	0.0	1.0	14072.0	13446.0	0.5886480000000001	1.046695						
PRJEB58345	PRJEB58345_scaffold_7:31443566-31444748	ok	PRJEB58345.gene_kaks.csv	1	1.0	0.0	14072.0	13446.0	0.5886480000000001	1.046695	0.202278	0.202278	0.34363150813389326	0.19325400427058506	-0.38637000000000005	-0.844417
PRJEB58345	PRJEB58345_scaffold_8:1682044-1682376	ok	PRJEB58345.gene_kaks.csv	1	1.0	0.0	14072.0	13446.0	0.5886480000000001	1.046695	0.27667	0.27667	0.47000924151615225	0.2643272395492479	-0.31197800000000003	-0.770025
PRJEB58345	PRJEB58345_scaffold_8:22358440-22358725	ok	PRJEB58345.gene_kaks.csv	1	1.0	0.0	14072.0	13446.0	0.5886480000000001	1.046695	0.439464	0.439464	0.7465650099889917	0.4198586980925676	-0.14918400000000004	-0.6072309999999999
PRJEB58345	PRJEB58345_scaffold_8:3934761-3936050	no_genes_found_in_kaks	PRJEB58345.gene_kaks.csv	1	0.0	1.0	14072.0	13446.0	0.5886480000000001	1.046695						
PRJEB58345	PRJEB58345_scaffold_9:25574790-33127474	ok	PRJEB58345.gene_kaks.csv	295	142.0	153.0	14072.0	13446.0	0.5886480000000001	1.046695	0.6617835000000001	1.071023	1.1242431809842215	1.023242682921004	0.07313550000000002	0.024328000000000127
PRJEB58345	PRJEB58345_scaffold_9:2958868-2959992	no_genes_found_in_kaks	PRJEB58345.gene_kaks.csv	1	0.0	1.0	14072.0	13446.0	0.5886480000000001	1.046695						
PRJEB58347	PRJEB58347_scaffold_1:18736171-18737272	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.780366	0.780366	1.3403278226753534	0.7862978308358255	0.19814575	-0.21209
PRJEB58347	PRJEB58347_scaffold_1:19527634-19527920	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.605988	0.605988	1.0408226096567408	0.6105943235770653	0.023767749999999976	-0.38646800000000003
PRJEB58347	PRJEB58347_scaffold_1:20283177-20283979	no_genes_found_in_kaks	PRJEB58347.gene_kaks.csv	1	0.0	1.0	12799.0	12556.0	0.58222025	0.992456						
PRJEB58347	PRJEB58347_scaffold_1:26758175-26758386	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.47769449999999997	0.47769449999999997	0.8204704319370547	0.48132562048090793	-0.10452575000000003	-0.5147615000000001
PRJEB58347	PRJEB58347_scaffold_1:513373-516016	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.9525085	0.9525085	1.635993423451005	0.9597488452888592	0.37028825	-0.039947500000000025
PRJEB58347	PRJEB58347_scaffold_10:130303-130754	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.7636555	0.7636555	1.3116264849942956	0.7694603085678358	0.18143525000000005	-0.22880049999999996
PRJEB58347	PRJEB58347_scaffold_10:13454938-13455218	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.666783	0.666783	1.1452418564967468	0.6718514473185713	0.08456275000000002	-0.325673
PRJEB58347	PRJEB58347_scaffold_10:14206636-14206960	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.718504	0.718504	1.234075936039669	0.7239655964596919	0.13628375000000004	-0.273952
PRJEB58347	PRJEB58347_scaffold_10:15635234-15635603	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.440454	0.440454	0.7565075244291143	0.44380204260944567	-0.14176624999999998	-0.552002
PRJEB58347	PRJEB58347_scaffold_10:15796896-15797516	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.492348	0.492348	0.8456387423831445	0.49609050678317224	-0.08987224999999999	-0.500108
PRJEB58347	PRJEB58347_scaffold_10:21302-21655	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	1.6611125	1.6611125	2.853065485097779	1.673739188437573	1.07889225	0.6686565
PRJEB58347	PRJEB58347_scaffold_10:5880816-5881260	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.686129	0.686129	1.1784698316487618	0.6913445029301047	0.10390875	-0.306327
PRJEB58347	PRJEB58347_scaffold_11:12825039-12825612	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.14335599999999998	0.14335599999999998	0.2462229714614014	0.14444569834833987	-0.43886425	-0.8491
PRJEB58347	PRJEB58347_scaffold_11:15928310-15928671	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.260435	0.260435	0.44731353813269126	0.2624146561661172	-0.32178524999999997	-0.732021
PRJEB58347	PRJEB58347_scaffold_11:17357405-17358849	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.4925535	0.4925535	0.8459917015940274	0.49629756885947585	-0.08966675000000002	-0.4999025
PRJEB58347	PRJEB58347_scaffold_11:453788-454065	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.286215	0.286215	0.4915923140770181	0.28839061882844175	-0.29600525	-0.706241
PRJEB58347	PRJEB58347_scaffold_12:12104225-12104878	no_genes_found_in_kaks	PRJEB58347.gene_kaks.csv	1	0.0	1.0	12799.0	12556.0	0.58222025	0.992456						
PRJEB58347	PRJEB58347_scaffold_12:18181008-18182128	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.7088460000000001	0.7088460000000001	1.2174877119097114	0.7142341826740934	0.1266257500000001	-0.2836099999999999
PRJEB58347	PRJEB58347_scaffold_13:15202478-15202964	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.4040325	0.4040325	0.6939513010754951	0.40710369023916426	-0.17818774999999998	-0.5884235
PRJEB58347	PRJEB58347_scaffold_13:166611-168179	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.750365	0.750365	1.2887992130126014	0.7560687828981838	0.16814474999999995	-0.24209100000000006
PRJEB58347	PRJEB58347_scaffold_15:14057077-14057591	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.3956045	0.3956045	0.6794756795216244	0.3986116261073539	-0.18661574999999997	-0.5968515
PRJEB58347	PRJEB58347_scaffold_16:2036558-2036948	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.188098	0.188098	0.3230701783388674	0.18952779770589326	-0.39412225	-0.804358
PRJEB58347	PRJEB58347_scaffold_16:30925-1895932	ok	PRJEB58347.gene_kaks.csv	94	68.0	26.0	12799.0	12556.0	0.58222025	0.992456	0.54882575	0.9112127000000004	0.9426428400592387	0.9181391416848711	-0.033394499999999994	-0.08124329999999957
PRJEB58347	PRJEB58347_scaffold_17:14449305-14450590	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.658748	0.658748	1.1314412372293818	0.6637553705151664	0.07652775	-0.333708
PRJEB58347	PRJEB58347_scaffold_17:1880969-1881938	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.0552385	0.0552385	0.09487560764160986	0.05565838687055144	-0.52698175	-0.9372175
PRJEB58347	PRJEB58347_scaffold_17:5392172-5392485	no_genes_found_in_kaks	PRJEB58347.gene_kaks.csv	1	0.0	1.0	12799.0	12556.0	0.58222025	0.992456						
PRJEB58347	PRJEB58347_scaffold_17:5988181-5988942	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.736262	0.736262	1.2645764210365407	0.7418585811360906	0.15404174999999998	-0.25619400000000003
PRJEB58347	PRJEB58347_scaffold_17:9082622-9083012	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.93503	0.93503	1.6059729973321952	0.9421374851882602	0.35280975000000003	-0.05742599999999998
PRJEB58347	PRJEB58347_scaffold_18:10617995-10619627	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.3217425	0.3217425	0.5526130360460667	0.3241881755967015	-0.26047775	-0.6707135
PRJEB58347	PRJEB58347_scaffold_18:16499728-16501219	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.31446050000000003	0.31446050000000003	0.5401057417704039	0.3168508226057377	-0.26775974999999996	-0.6779955
PRJEB58347	PRJEB58347_scaffold_18:7195826-7196578	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.17251295	0.17251295	0.2963018720149291	0.17382428037111972	-0.4097073	-0.81994305
PRJEB58347	PRJEB58347_scaffold_19:18682684-18683169	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.4459155	0.4459155	0.7658879951358615	0.44930505735266857	-0.13630474999999997	-0.5465405
PRJEB58347	PRJEB58347_scaffold_19:18973210-18973700	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.648398	0.648398	1.1136644594549916	0.653326696599144	0.06617775000000004	-0.344058
PRJEB58347	PRJEB58347_scaffold_2:18994118-18994684	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.7694825000000001	0.7694825000000001	1.321634725003124	0.7753316016024893	0.18726225000000007	-0.22297349999999994
PRJEB58347	PRJEB58347_scaffold_2:2175263-2175546	no_genes_found_in_kaks	PRJEB58347.gene_kaks.csv	1	0.0	1.0	12799.0	12556.0	0.58222025	0.992456						
PRJEB58347	PRJEB58347_scaffold_2:29121-43949	ok	PRJEB58347.gene_kaks.csv	2	1.0	1.0	12799.0	12556.0	0.58222025	0.992456	0.408193	0.408193	0.7010972222281859	0.41129581563313633	-0.17402725000000002	-0.584263
PRJEB58347	PRJEB58347_scaffold_2:5861636-5862080	ok	PRJEB58347.gene_kaks.csv	2	2.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.8334874999999999	0.9562823	1.4315673492977956	0.9635513312428964	0.25126724999999994	-0.036173699999999975
PRJEB58347	PRJEB58347_scaffold_2:9969695-9970043	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.464233	0.464233	0.7973494566703924	0.46776179498133924	-0.11798724999999999	-0.528223
PRJEB58347	PRJEB58347_scaffold_20:14530647-14531172	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.293742	0.293742	0.5045204113048284	0.2959748341488187	-0.28847825	-0.6987140000000001
PRJEB58347	PRJEB58347_scaffold_21:244036-244858	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.558335	0.558335	0.9589755766825355	0.5625790967055466	-0.02388524999999997	-0.434121
PRJEB58347	PRJEB58347_scaffold_21:2577472-2578489	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.26646	0.26646	0.45766185562937733	0.26848545426699016	-0.31576025	-0.7259960000000001
PRJEB58347	PRJEB58347_scaffold_21:3799363-3799690	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.14406950000000002	0.14406950000000002	0.2474484527118389	0.1451646219076715	-0.43815075	-0.8483864999999999
PRJEB58347	PRJEB58347_scaffold_22:47750-3737553	ok	PRJEB58347.gene_kaks.csv	163	112.0	51.0	12799.0	12556.0	0.58222025	0.992456	0.62561975	1.0503050000000005	1.0745413784560054	1.058288730180482	0.043399500000000035	0.05784900000000048
PRJEB58347	PRJEB58347_scaffold_23:17000648-17006489	no_genes_found_in_kaks	PRJEB58347.gene_kaks.csv	1	0.0	1.0	12799.0	12556.0	0.58222025	0.992456						
PRJEB58347	PRJEB58347_scaffold_23:8450826-8451609	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.901015	0.901015	1.5475500895065055	0.9078639254536222	0.31879475	-0.091441
PRJEB58347	PRJEB58347_scaffold_24:15078616-15079164	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.726319	0.726319	1.2474986914316362	0.7318400009672973	0.14409875000000005	-0.26613699999999996
PRJEB58347	PRJEB58347_scaffold_24:6810390-6810898	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.53836	0.53836	0.924667254359497	0.5424522598482955	-0.043860250000000045	-0.45409600000000006
PRJEB58347	PRJEB58347_scaffold_25:6193531-6193810	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.6818394999999999	0.6818394999999999	1.1711023448600422	0.6870223969626864	0.09961924999999994	-0.3106165000000001
PRJEB58347	PRJEB58347_scaffold_26:4516624-4516976	no_genes_found_in_kaks	PRJEB58347.gene_kaks.csv	1	0.0	1.0	12799.0	12556.0	0.58222025	0.992456						
PRJEB58347	PRJEB58347_scaffold_26:8010574-8012415	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.1548472	0.1548472	0.2659598322112637	0.15602424691875508	-0.42737305000000003	-0.8376088
PRJEB58347	PRJEB58347_scaffold_27:1770059-1771393	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.4525525	0.4525525	0.7772874612313811	0.455992507476402	-0.12966774999999997	-0.5399035
PRJEB58347	PRJEB58347_scaffold_28:12248463-12248910	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.484686	0.484686	0.8324787741408857	0.48837026528128197	-0.09753424999999999	-0.50777
PRJEB58347	PRJEB58347_scaffold_28:4445435-4445882	no_genes_found_in_kaks	PRJEB58347.gene_kaks.csv	1	0.0	1.0	12799.0	12556.0	0.58222025	0.992456						
PRJEB58347	PRJEB58347_scaffold_29:2375834-2376835	no_genes_found_in_kaks	PRJEB58347.gene_kaks.csv	1	0.0	1.0	12799.0	12556.0	0.58222025	0.992456						
PRJEB58347	PRJEB58347_scaffold_29:2586342-2587118	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.7045185	0.7045185	1.210054957724332	0.7098737878555825	0.12229825000000005	-0.28793749999999996
PRJEB58347	PRJEB58347_scaffold_3:8850084-8850581	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.24136749999999998	0.24136749999999998	0.41456390429566814	0.24320221752903906	-0.34085275000000004	-0.7510885
PRJEB58347	PRJEB58347_scaffold_30:5757865-5758983	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.37864	0.37864	0.650338080820789	0.38151817309785013	-0.20358025000000002	-0.613816
PRJEB58347	PRJEB58347_scaffold_31:3224151-3224878	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.866024	0.866024	1.4874508401245061	0.8726069468067098	0.28380375	-0.126432
PRJEB58347	PRJEB58347_scaffold_31:3847034-3847313	no_genes_found_in_kaks	PRJEB58347.gene_kaks.csv	1	0.0	1.0	12799.0	12556.0	0.58222025	0.992456						
PRJEB58347	PRJEB58347_scaffold_4:14792771-14793227	no_genes_found_in_kaks	PRJEB58347.gene_kaks.csv	1	0.0	1.0	12799.0	12556.0	0.58222025	0.992456						
PRJEB58347	PRJEB58347_scaffold_4:17042486-17042966	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.424456	0.424456	0.7290299504354237	0.42768243629944297	-0.15776425	-0.5680000000000001
PRJEB58347	PRJEB58347_scaffold_4:6390807-6392621	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.5974125	0.5974125	1.0260936475500466	0.6019536382469349	0.015192250000000018	-0.3950435
PRJEB58347	PRJEB58347_scaffold_4:6876683-6877360	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.7614795000000001	0.7614795000000001	1.3078890677539987	0.7672677680421097	0.1792592500000001	-0.23097649999999992
PRJEB58347	PRJEB58347_scaffold_5:11070717-11071621	no_genes_found_in_kaks	PRJEB58347.gene_kaks.csv	1	0.0	1.0	12799.0	12556.0	0.58222025	0.992456						
PRJEB58347	PRJEB58347_scaffold_5:19638034-19644271	ok	PRJEB58347.gene_kaks.csv	2	2.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.5610565000000001	0.5928513	0.9636499245775119	0.5973577669942043	-0.021163749999999926	-0.39960470000000003
PRJEB58347	PRJEB58347_scaffold_6:10505012-10505298	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.678757	0.678757	1.1658079566968	0.683916465818132	0.09653675000000006	-0.31369899999999995
PRJEB58347	PRJEB58347_scaffold_6:1795180-1795441	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.492865	0.492865	0.846526722490329	0.4966114366783011	-0.08935525	-0.499591
PRJEB58347	PRJEB58347_scaffold_6:18525097-18526287	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.23303400000000002	0.23303400000000002	0.40025059245191147	0.23480537172428806	-0.34918625	-0.759422
PRJEB58347	PRJEB58347_scaffold_6:3472117-3472845	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.55307	0.55307	0.9499326071190413	0.5572740756265264	-0.029150250000000044	-0.43938600000000005
PRJEB58347	PRJEB58347_scaffold_7:1815692-1817396	no_genes_found_in_kaks	PRJEB58347.gene_kaks.csv	1	0.0	1.0	12799.0	12556.0	0.58222025	0.992456						
PRJEB58347	PRJEB58347_scaffold_7:7213088-7214360	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.534599	0.534599	0.9182074996532671	0.5386626711914685	-0.04762124999999995	-0.45785699999999996
PRJEB58347	PRJEB58347_scaffold_8:18363111-18363642	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.216282	0.216282	0.37147797590344894	0.21792603400049976	-0.36593825	-0.776174
PRJEB58347	PRJEB58347_scaffold_8:20240074-20240540	ok	PRJEB58347.gene_kaks.csv	1	1.0	0.0	12799.0	12556.0	0.58222025	0.992456	0.280546	0.280546	0.4818554490332482	0.2826785268062262	-0.30167425	-0.71191
